# sw_down lw_down tot_rain tot_snow t wind pstar q
1.8833e+02 3.7124e+02 6.6804e-05 0.0000e+00 2.8536e+02 1.1564e+00 9.5917e+04 7.6564e-03
2.2425e+01 3.6497e+02 1.9857e-04 0.0000e+00 2.8372e+02 9.1777e-01 9.5852e+04 8.0173e-03
9.7890e-02 3.6431e+02 3.2742e-04 0.0000e+00 2.8320e+02 1.1550e+00 9.5848e+04 7.8896e-03
0.0000e+00 3.6016e+02 2.3765e-04 0.0000e+00 2.8229e+02 1.1924e+00 9.5807e+04 7.4488e-03
0.0000e+00 3.5966e+02 2.1880e-04 0.0000e+00 2.8155e+02 1.7416e+00 9.5957e+04 7.0324e-03
3.2639e+00 3.5814e+02 9.7491e-05 0.0000e+00 2.8135e+02 2.2566e+00 9.6202e+04 6.7971e-03
9.0127e+01 3.6111e+02 9.0367e-05 0.0000e+00 2.8296e+02 3.1665e+00 9.6422e+04 6.6734e-03
4.6221e+02 3.6068e+02 2.9914e-05 0.0000e+00 2.8664e+02 3.7618e+00 9.6497e+04 6.7720e-03
3.9127e+02 3.5312e+02 1.4480e-05 0.0000e+00 2.8824e+02 3.1149e+00 9.6499e+04 6.3300e-03
1.2473e+02 3.3486e+02 0.0000e+00 0.0000e+00 2.8684e+02 9.3309e-01 9.6524e+04 6.4686e-03
7.2252e-01 3.1759e+02 0.0000e+00 0.0000e+00 2.8294e+02 2.1069e+00 9.6548e+04 6.0374e-03
0.0000e+00 3.3441e+02 0.0000e+00 0.0000e+00 2.8224e+02 1.9384e+00 9.6399e+04 5.8222e-03
0.0000e+00 3.4865e+02 4.6323e-05 0.0000e+00 2.8144e+02 1.7710e+00 9.6303e+04 6.6151e-03
3.3349e+00 3.5294e+02 2.1088e-04 0.0000e+00 2.8201e+02 2.3939e+00 9.6334e+04 7.1303e-03
6.3633e+01 3.6363e+02 1.0804e-04 0.0000e+00 2.8362e+02 3.5518e+00 9.6340e+04 7.8498e-03
6.8381e+01 3.7750e+02 5.2321e-05 0.0000e+00 2.8608e+02 3.0365e+00 9.6299e+04 8.9375e-03
1.1964e+02 3.8765e+02 1.5982e-05 0.0000e+00 2.8881e+02 1.5542e+00 9.6247e+04 1.0756e-02
4.8799e+01 3.7727e+02 3.9418e-05 0.0000e+00 2.8779e+02 2.5756e+00 9.6252e+04 1.0330e-02
7.1182e-02 3.8088e+02 1.4407e-04 0.0000e+00 2.8753e+02 2.6953e+00 9.6323e+04 9.7020e-03
0.0000e+00 3.6199e+02 0.0000e+00 0.0000e+00 2.8547e+02 3.0116e+00 9.6301e+04 8.1911e-03
0.0000e+00 3.4536e+02 1.4769e-05 0.0000e+00 2.8587e+02 3.1231e+00 9.6359e+04 8.5101e-03
4.7480e+01 3.4887e+02 0.0000e+00 0.0000e+00 2.8627e+02 2.6539e+00 9.6495e+04 8.7706e-03
4.2323e+02 3.5776e+02 1.2026e-05 0.0000e+00 2.9032e+02 2.3815e+00 9.6612e+04 9.3392e-03
6.6153e+02 3.7505e+02 0.0000e+00 0.0000e+00 2.9547e+02 1.7551e+00 9.6540e+04 8.6101e-03
5.9157e+02 3.7375e+02 0.0000e+00 0.0000e+00 2.9591e+02 1.9183e+00 9.6440e+04 9.5238e-03
1.6535e+02 3.6756e+02 0.0000e+00 0.0000e+00 2.9441e+02 8.0706e-01 9.6452e+04 1.0307e-02
7.9734e-01 3.5690e+02 0.0000e+00 0.0000e+00 2.8862e+02 2.8392e+00 9.6424e+04 9.0349e-03
0.0000e+00 3.3814e+02 0.0000e+00 0.0000e+00 2.8673e+02 3.5238e+00 9.6182e+04 7.9375e-03
0.0000e+00 3.4803e+02 0.0000e+00 0.0000e+00 2.8693e+02 3.7795e+00 9.5972e+04 8.8458e-03
6.1079e+01 3.3173e+02 0.0000e+00 0.0000e+00 2.8830e+02 3.7297e+00 9.5925e+04 8.8120e-03
4.4810e+02 3.5930e+02 0.0000e+00 0.0000e+00 2.9651e+02 3.1639e+00 9.5901e+04 1.1481e-02
8.1231e+02 3.9314e+02 0.0000e+00 0.0000e+00 3.0388e+02 3.2060e+00 9.5865e+04 1.2512e-02
6.5061e+02 3.9096e+02 0.0000e+00 0.0000e+00 2.9918e+02 3.9231e+00 9.6124e+04 1.2677e-02
1.5403e+02 3.7500e+02 0.0000e+00 0.0000e+00 2.9358e+02 2.7239e+00 9.6270e+04 1.0922e-02
9.0726e-01 3.7307e+02 0.0000e+00 0.0000e+00 2.8966e+02 2.1522e+00 9.6412e+04 9.8018e-03
0.0000e+00 3.7789e+02 1.9832e-04 0.0000e+00 2.8909e+02 2.7382e+00 9.6502e+04 1.0927e-02
0.0000e+00 3.7152e+02 3.4797e-04 0.0000e+00 2.8732e+02 2.0072e+00 9.6666e+04 1.0096e-02
1.5677e+01 3.6677e+02 2.1141e-04 0.0000e+00 2.8542e+02 2.6017e+00 9.6660e+04 8.9976e-03
5.2619e+01 3.6486e+02 2.6354e-04 0.0000e+00 2.8415e+02 3.5155e+00 9.6792e+04 8.2058e-03
5.3418e+01 3.6451e+02 1.1580e-04 0.0000e+00 2.8357e+02 3.1822e+00 9.6925e+04 7.0712e-03
2.0615e+02 3.5375e+02 2.4246e-05 0.0000e+00 2.8802e+02 2.3408e+00 9.6923e+04 6.9977e-03
1.4862e+02 3.2602e+02 0.0000e+00 0.0000e+00 2.8748e+02 1.5487e+00 9.6834e+04 6.8262e-03
3.5238e-01 3.0826e+02 0.0000e+00 0.0000e+00 2.8472e+02 1.8185e+00 9.7030e+04 6.3480e-03
0.0000e+00 2.9258e+02 0.0000e+00 0.0000e+00 2.8267e+02 2.2461e+00 9.7080e+04 5.9026e-03
0.0000e+00 2.8623e+02 0.0000e+00 0.0000e+00 2.8018e+02 2.2844e+00 9.7166e+04 5.3983e-03
7.3836e+01 2.9736e+02 0.0000e+00 0.0000e+00 2.8294e+02 1.7961e+00 9.7241e+04 6.3204e-03
4.4858e+02 3.1930e+02 0.0000e+00 0.0000e+00 2.8748e+02 3.5676e+00 9.7292e+04 6.2246e-03
6.5184e+02 3.3938e+02 0.0000e+00 0.0000e+00 2.8972e+02 4.0675e+00 9.7226e+04 6.0778e-03
5.3411e+02 3.4830e+02 0.0000e+00 0.0000e+00 2.9138e+02 3.8873e+00 9.7159e+04 5.9112e-03
1.8967e+02 3.2456e+02 0.0000e+00 0.0000e+00 2.8838e+02 2.0087e+00 9.7195e+04 5.9901e-03
5.5443e-01 2.9022e+02 0.0000e+00 0.0000e+00 2.8477e+02 1.7049e+00 9.7300e+04 5.4851e-03
0.0000e+00 2.9244e+02 0.0000e+00 0.0000e+00 2.8039e+02 2.0973e+00 9.7144e+04 4.8181e-03
0.0000e+00 2.9676e+02 0.0000e+00 0.0000e+00 2.7935e+02 2.0929e+00 9.7010e+04 4.8584e-03
7.4511e+01 2.9940e+02 1.8632e-05 0.0000e+00 2.8246e+02 1.7486e+00 9.6976e+04 5.7069e-03
4.9266e+02 3.2362e+02 0.0000e+00 0.0000e+00 2.9062e+02 1.8379e+00 9.6898e+04 7.8073e-03
7.4051e+02 3.5544e+02 3.4849e-05 0.0000e+00 2.9434e+02 9.2910e-01 9.6785e+04 8.5621e-03
4.3444e+02 3.8103e+02 4.6230e-05 0.0000e+00 2.9590e+02 1.8469e+00 9.6669e+04 7.7866e-03
1.1727e+02 3.7173e+02 0.0000e+00 0.0000e+00 2.9340e+02 9.6607e-01 9.6681e+04 8.7439e-03
4.3720e-01 3.3896e+02 0.0000e+00 0.0000e+00 2.8949e+02 1.7625e+00 9.6761e+04 8.3553e-03
0.0000e+00 3.3258e+02 0.0000e+00 0.0000e+00 2.8626e+02 2.3233e+00 9.6787e+04 7.5776e-03
0.0000e+00 3.4016e+02 0.0000e+00 0.0000e+00 2.8664e+02 3.0974e+00 9.7019e+04 7.1780e-03
6.5945e+01 3.3715e+02 0.0000e+00 0.0000e+00 2.8618e+02 2.4522e+00 9.7172e+04 7.8828e-03
4.2091e+02 3.3885e+02 1.2687e-05 0.0000e+00 2.8727e+02 3.8884e+00 9.7250e+04 8.4423e-03
3.9684e+02 3.7315e+02 4.5646e-05 0.0000e+00 2.8962e+02 4.3835e+00 9.7245e+04 8.7101e-03
3.6977e+02 3.7649e+02 8.0145e-05 0.0000e+00 2.8952e+02 4.6892e+00 9.7282e+04 8.7681e-03
8.8636e+01 3.5138e+02 3.2038e-05 0.0000e+00 2.8760e+02 2.4822e+00 9.7326e+04 8.5245e-03
7.6927e-01 3.2296e+02 0.0000e+00 0.0000e+00 2.8583e+02 3.0852e+00 9.7500e+04 7.7893e-03
0.0000e+00 3.3859e+02 6.9672e-05 0.0000e+00 2.8498e+02 3.7720e+00 9.7578e+04 7.4551e-03
0.0000e+00 3.2222e+02 4.4782e-05 0.0000e+00 2.8337e+02 4.0227e+00 9.7723e+04 7.1026e-03
6.8380e+01 3.1072e+02 2.0047e-05 0.0000e+00 2.8354e+02 3.5774e+00 9.7841e+04 7.0595e-03
3.7809e+02 3.2877e+02 5.8822e-05 0.0000e+00 2.8626e+02 5.1697e+00 9.7873e+04 7.0613e-03
6.2415e+02 3.4592e+02 0.0000e+00 0.0000e+00 2.9014e+02 5.7368e+00 9.7902e+04 5.9951e-03
6.4643e+02 3.3535e+02 0.0000e+00 0.0000e+00 2.9190e+02 5.0525e+00 9.7842e+04 6.0290e-03
2.3625e+02 3.0905e+02 0.0000e+00 0.0000e+00 2.8956e+02 2.4179e+00 9.7882e+04 6.1153e-03
6.0092e-01 2.8624e+02 0.0000e+00 0.0000e+00 2.8630e+02 1.0837e+00 9.8011e+04 5.6641e-03
0.0000e+00 2.7113e+02 0.0000e+00 0.0000e+00 2.8239e+02 1.5725e+00 9.7997e+04 5.0255e-03
0.0000e+00 2.5702e+02 0.0000e+00 0.0000e+00 2.7767e+02 2.2916e+00 9.7942e+04 4.4880e-03
1.0453e+02 2.6516e+02 0.0000e+00 0.0000e+00 2.8210e+02 1.7674e+00 9.7938e+04 5.5700e-03
6.0176e+02 2.9295e+02 0.0000e+00 0.0000e+00 2.9162e+02 2.3684e+00 9.7913e+04 6.5369e-03
8.9629e+02 3.2359e+02 0.0000e+00 0.0000e+00 2.9665e+02 2.6265e+00 9.7787e+04 6.6544e-03
7.4717e+02 3.3411e+02 0.0000e+00 0.0000e+00 2.9782e+02 2.1526e+00 9.7646e+04 6.9854e-03
2.1214e+02 3.3182e+02 0.0000e+00 0.0000e+00 2.9365e+02 2.6132e+00 9.7612e+04 7.5532e-03
1.2872e+00 3.2025e+02 0.0000e+00 0.0000e+00 2.8709e+02 2.7341e+00 9.7648e+04 6.0474e-03
0.0000e+00 2.8064e+02 0.0000e+00 0.0000e+00 2.8130e+02 2.4745e+00 9.7517e+04 4.7603e-03
0.0000e+00 2.7028e+02 0.0000e+00 0.0000e+00 2.7965e+02 2.4277e+00 9.7455e+04 4.6997e-03
1.0747e+02 2.7510e+02 0.0000e+00 0.0000e+00 2.8352e+02 1.8684e+00 9.7432e+04 6.1050e-03
5.7315e+02 3.2076e+02 0.0000e+00 0.0000e+00 2.9699e+02 1.9130e+00 9.7366e+04 9.0025e-03
8.4928e+02 3.6325e+02 0.0000e+00 0.0000e+00 3.0256e+02 2.6682e+00 9.7226e+04 7.7525e-03
6.8702e+02 3.7343e+02 0.0000e+00 0.0000e+00 3.0282e+02 2.8716e+00 9.7093e+04 8.5197e-03
2.1280e+02 3.5798e+02 0.0000e+00 0.0000e+00 2.9919e+02 2.3599e+00 9.6991e+04 9.7819e-03
1.6532e+00 3.4765e+02 0.0000e+00 0.0000e+00 2.9439e+02 3.6721e+00 9.7103e+04 8.1623e-03
0.0000e+00 3.5410e+02 0.0000e+00 0.0000e+00 2.9035e+02 3.6022e+00 9.7247e+04 9.0194e-03
0.0000e+00 3.3682e+02 5.3649e-05 0.0000e+00 2.8630e+02 2.0829e+00 9.7324e+04 8.3300e-03
6.8890e+01 3.2243e+02 3.1417e-05 0.0000e+00 2.8600e+02 1.3236e+00 9.7379e+04 8.3091e-03
4.4831e+02 3.2456e+02 1.8548e-05 0.0000e+00 2.9179e+02 3.2487e+00 9.7260e+04 8.4628e-03
7.7540e+02 3.4134e+02 0.0000e+00 0.0000e+00 2.9546e+02 4.5550e+00 9.7048e+04 8.8232e-03
6.5143e+02 3.4745e+02 0.0000e+00 0.0000e+00 2.9584e+02 2.9624e+00 9.6798e+04 8.8145e-03
2.3053e+02 3.3754e+02 0.0000e+00 0.0000e+00 2.9265e+02 1.2047e+00 9.6559e+04 9.1712e-03
4.9371e-01 3.4688e+02 9.1278e-05 0.0000e+00 2.8760e+02 7.0292e-01 9.6437e+04 9.1350e-03
0.0000e+00 3.6416e+02 6.9669e-04 0.0000e+00 2.8576e+02 2.1395e+00 9.6300e+04 9.1908e-03
0.0000e+00 3.4716e+02 5.2597e-04 0.0000e+00 2.8596e+02 2.9655e+00 9.6293e+04 9.0880e-03
4.8128e+01 3.4114e+02 2.0630e-04 0.0000e+00 2.8563e+02 4.0708e+00 9.6370e+04 8.5461e-03
3.0211e+02 3.3535e+02 9.7680e-05 0.0000e+00 2.8755e+02 4.3420e+00 9.6476e+04 7.8161e-03
5.6412e+02 3.5143e+02 1.9442e-05 0.0000e+00 2.9012e+02 4.6122e+00 9.6474e+04 7.3033e-03
5.5629e+02 3.4017e+02 0.0000e+00 0.0000e+00 2.9265e+02 3.0822e+00 9.6348e+04 7.2697e-03
1.8465e+02 3.3378e+02 0.0000e+00 0.0000e+00 2.9071e+02 1.2387e+00 9.6289e+04 7.3873e-03
1.3548e+00 3.3141e+02 0.0000e+00 0.0000e+00 2.8736e+02 1.8643e+00 9.6298e+04 6.7994e-03
0.0000e+00 3.5794e+02 0.0000e+00 0.0000e+00 2.8611e+02 1.9638e+00 9.6203e+04 6.3912e-03
0.0000e+00 3.4588e+02 2.9585e-05 0.0000e+00 2.8331e+02 1.9620e+00 9.6170e+04 6.1439e-03
4.3480e+01 3.3095e+02 8.6266e-05 0.0000e+00 2.8383e+02 1.7174e+00 9.6268e+04 6.5210e-03
2.5792e+02 3.4756e+02 4.7444e-05 0.0000e+00 2.8979e+02 3.1017e+00 9.6278e+04 7.7158e-03
5.8152e+02 3.6810e+02 0.0000e+00 0.0000e+00 2.9280e+02 4.5968e+00 9.6272e+04 7.5373e-03
3.7410e+02 3.6522e+02 3.1475e-05 0.0000e+00 2.9181e+02 3.8620e+00 9.6529e+04 7.5938e-03
1.1117e+02 3.5665e+02 9.7843e-05 0.0000e+00 2.8991e+02 2.6191e+00 9.6595e+04 7.5958e-03
8.8201e-01 3.4206e+02 1.1232e-04 0.0000e+00 2.8709e+02 2.5118e+00 9.6845e+04 6.9128e-03
0.0000e+00 3.2665e+02 0.0000e+00 0.0000e+00 2.8470e+02 1.9895e+00 9.6962e+04 6.3715e-03
0.0000e+00 3.1519e+02 0.0000e+00 0.0000e+00 2.8098e+02 1.0069e+00 9.7153e+04 5.8418e-03
7.5131e+01 3.1833e+02 0.0000e+00 0.0000e+00 2.8346e+02 6.1647e-01 9.7298e+04 6.5980e-03
5.0275e+02 3.2646e+02 0.0000e+00 0.0000e+00 2.8913e+02 1.7096e+00 9.7381e+04 7.3795e-03
7.5902e+02 3.4598e+02 0.0000e+00 0.0000e+00 2.9328e+02 2.8976e+00 9.7327e+04 7.6680e-03
5.2340e+02 3.6327e+02 0.0000e+00 0.0000e+00 2.9429e+02 4.3716e+00 9.7386e+04 6.7747e-03
1.5904e+02 3.5807e+02 0.0000e+00 0.0000e+00 2.9148e+02 3.2745e+00 9.7396e+04 6.7980e-03
1.1868e+00 3.3810e+02 0.0000e+00 0.0000e+00 2.8791e+02 3.1364e+00 9.7557e+04 6.1639e-03
0.0000e+00 3.5888e+02 0.0000e+00 0.0000e+00 2.8663e+02 3.2449e+00 9.7601e+04 6.3340e-03
0.0000e+00 3.6011e+02 0.0000e+00 0.0000e+00 2.8440e+02 2.5114e+00 9.7646e+04 6.7783e-03
4.7626e+01 3.4346e+02 2.0340e-05 0.0000e+00 2.8372e+02 2.8441e+00 9.7700e+04 6.9645e-03
4.0152e+02 3.4549e+02 3.7393e-05 0.0000e+00 2.8596e+02 3.7087e+00 9.7698e+04 7.1357e-03
8.0193e+02 3.2124e+02 1.9442e-05 0.0000e+00 2.9057e+02 4.0732e+00 9.7572e+04 6.9365e-03
7.2521e+02 3.1881e+02 0.0000e+00 0.0000e+00 2.9104e+02 3.8149e+00 9.7471e+04 6.3908e-03
2.5523e+02 3.1075e+02 0.0000e+00 0.0000e+00 2.8888e+02 2.1404e+00 9.7420e+04 6.2180e-03
7.4829e-01 2.9222e+02 0.0000e+00 0.0000e+00 2.8597e+02 1.1251e+00 9.7466e+04 5.6915e-03
0.0000e+00 3.0114e+02 0.0000e+00 0.0000e+00 2.8268e+02 1.6785e+00 9.7312e+04 5.1216e-03
0.0000e+00 2.8476e+02 0.0000e+00 0.0000e+00 2.7869e+02 1.9949e+00 9.7090e+04 5.0468e-03
1.0135e+02 2.8855e+02 0.0000e+00 0.0000e+00 2.8333e+02 1.4077e+00 9.6958e+04 6.2759e-03
5.5710e+02 3.1598e+02 0.0000e+00 0.0000e+00 2.9168e+02 1.5860e+00 9.6751e+04 7.4662e-03
8.1403e+02 3.5257e+02 0.0000e+00 0.0000e+00 2.9672e+02 2.1534e+00 9.6453e+04 8.0668e-03
6.2671e+02 3.6902e+02 0.0000e+00 0.0000e+00 2.9845e+02 3.2528e+00 9.6202e+04 8.1289e-03
2.0741e+02 3.6566e+02 0.0000e+00 0.0000e+00 2.9559e+02 1.5405e+00 9.6087e+04 9.1380e-03
5.5105e-01 3.4318e+02 0.0000e+00 0.0000e+00 2.9242e+02 1.2443e+00 9.6098e+04 8.6597e-03
0.0000e+00 3.3800e+02 0.0000e+00 0.0000e+00 2.8793e+02 2.0243e+00 9.5987e+04 8.5002e-03
0.0000e+00 3.3935e+02 1.2842e-05 0.0000e+00 2.8638e+02 2.3062e+00 9.6043e+04 7.9232e-03
5.5046e+01 3.4870e+02 5.2500e-05 0.0000e+00 2.8676e+02 1.9225e+00 9.6159e+04 8.7073e-03
2.0985e+02 3.5629e+02 9.5296e-05 0.0000e+00 2.8694e+02 2.5186e+00 9.6248e+04 8.8076e-03
2.9488e+02 3.5726e+02 1.8864e-04 0.0000e+00 2.8735e+02 2.9963e+00 9.6285e+04 9.0514e-03
1.2475e+02 3.7388e+02 1.8094e-04 0.0000e+00 2.9172e+02 2.8365e+00 9.6247e+04 8.3026e-03
2.8002e+01 3.6963e+02 1.2626e-04 0.0000e+00 2.8868e+02 2.2778e+00 9.6244e+04 8.0365e-03
4.8254e-01 3.5436e+02 1.8970e-04 0.0000e+00 2.8530e+02 2.7538e+00 9.6298e+04 7.5453e-03
0.0000e+00 3.7275e+02 4.7328e-04 0.0000e+00 2.8415e+02 3.4548e+00 9.6288e+04 8.0571e-03
0.0000e+00 3.6656e+02 3.9923e-04 0.0000e+00 2.8423e+02 2.2580e+00 9.6449e+04 7.8699e-03
0.0000e+00 3.5675e+02 1.9561e-04 0.0000e+00 2.8222e+02 2.5855e+00 9.6462e+04 7.0775e-03
1.6959e+01 3.5526e+02 7.9499e-05 0.0000e+00 2.8153e+02 2.2081e+00 9.6532e+04 6.8737e-03
9.5769e+01 3.5312e+02 1.2126e-04 0.0000e+00 2.8136e+02 2.4279e+00 9.6559e+04 6.6016e-03
7.4326e+01 3.5678e+02 1.7187e-04 0.0000e+00 2.8194e+02 1.2595e+00 9.6832e+04 4.9351e-03
1.1047e+01 3.5450e+02 2.6305e-04 0.0000e+00 2.8195e+02 1.1859e+00 9.6838e+04 4.9581e-03
5.6775e-02 3.5125e+02 1.4809e-04 0.0000e+00 2.8091e+02 1.1430e+00 9.6994e+04 5.2792e-03
0.0000e+00 3.4052e+02 1.7111e-05 0.0000e+00 2.8021e+02 1.0319e+00 9.7014e+04 5.4672e-03
0.0000e+00 3.3999e+02 4.4755e-05 0.0000e+00 2.7948e+02 1.5997e+00 9.7161e+04 5.4725e-03
2.8788e+01 3.3519e+02 3.5877e-05 0.0000e+00 2.7951e+02 2.4217e+00 9.7236e+04 5.6701e-03
2.0103e+02 3.3609e+02 5.1823e-05 0.0000e+00 2.8155e+02 2.8365e+00 9.7336e+04 6.0999e-03
2.7440e+02 3.5758e+02 6.5754e-05 0.0000e+00 2.8347e+02 2.5441e+00 9.7372e+04 6.8437e-03
2.3018e+02 3.5922e+02 7.3905e-05 0.0000e+00 2.8586e+02 3.1724e+00 9.7502e+04 5.9303e-03
7.5620e+01 3.5491e+02 5.5688e-05 0.0000e+00 2.8458e+02 1.9408e+00 9.7590e+04 6.1976e-03
8.8472e-01 3.4175e+02 3.3534e-05 0.0000e+00 2.8244e+02 1.7099e+00 9.7677e+04 6.1615e-03
0.0000e+00 3.1119e+02 0.0000e+00 0.0000e+00 2.7983e+02 1.6569e+00 9.7625e+04 5.5453e-03
0.0000e+00 3.0595e+02 0.0000e+00 0.0000e+00 2.7958e+02 1.8362e+00 9.7704e+04 5.5451e-03
6.7939e+01 3.0863e+02 0.0000e+00 0.0000e+00 2.8137e+02 1.5845e+00 9.7663e+04 5.9094e-03
3.8033e+02 3.2952e+02 0.0000e+00 0.0000e+00 2.8597e+02 3.9517e+00 9.7627e+04 5.3925e-03
6.8499e+02 3.4222e+02 0.0000e+00 0.0000e+00 2.8941e+02 4.2866e+00 9.7465e+04 5.0226e-03
4.9505e+02 3.4101e+02 0.0000e+00 0.0000e+00 2.8901e+02 3.6988e+00 9.7450e+04 4.6164e-03
1.3291e+02 3.4286e+02 0.0000e+00 0.0000e+00 2.8730e+02 2.2075e+00 9.7360e+04 4.9155e-03
1.6223e+00 3.5181e+02 0.0000e+00 0.0000e+00 2.8534e+02 1.6098e+00 9.7334e+04 4.9402e-03
0.0000e+00 3.3963e+02 0.0000e+00 0.0000e+00 2.8369e+02 1.8200e+00 9.7210e+04 5.0293e-03
0.0000e+00 3.2169e+02 0.0000e+00 0.0000e+00 2.7970e+02 1.1493e+00 9.7104e+04 4.9500e-03
6.5822e+01 3.1637e+02 0.0000e+00 0.0000e+00 2.8154e+02 8.7722e-01 9.7065e+04 5.8240e-03
3.5027e+02 3.3279e+02 0.0000e+00 0.0000e+00 2.8701e+02 3.4839e+00 9.7014e+04 5.9360e-03
5.7548e+02 3.5622e+02 2.1307e-05 0.0000e+00 2.8995e+02 4.1227e+00 9.6858e+04 6.5914e-03
3.7193e+02 3.5688e+02 4.6033e-05 0.0000e+00 2.8782e+02 2.2759e+00 9.6942e+04 6.8651e-03
7.8190e+01 3.6917e+02 1.0070e-04 0.0000e+00 2.8554e+02 8.3474e-01 9.6913e+04 7.4254e-03
4.5773e-01 3.7208e+02 1.3136e-04 0.0000e+00 2.8458e+02 1.2688e+00 9.6966e+04 7.3139e-03
0.0000e+00 3.5425e+02 1.4500e-04 0.0000e+00 2.8362e+02 2.2188e+00 9.6905e+04 7.0775e-03
0.0000e+00 3.3502e+02 1.2617e-04 0.0000e+00 2.8119e+02 1.0880e+00 9.7025e+04 6.3696e-03
3.0625e+01 3.4165e+02 1.0563e-04 0.0000e+00 2.8225e+02 9.9326e-01 9.7045e+04 6.7290e-03
1.1128e+02 3.6158e+02 7.3977e-05 0.0000e+00 2.8494e+02 2.1321e+00 9.7074e+04 6.9656e-03
2.9340e+02 3.6948e+02 1.9815e-05 0.0000e+00 2.8663e+02 2.4656e+00 9.7070e+04 7.5019e-03
2.6485e+02 3.7915e+02 0.0000e+00 0.0000e+00 2.8936e+02 2.1461e+00 9.7066e+04 7.8214e-03
1.2458e+02 3.6655e+02 0.0000e+00 0.0000e+00 2.8859e+02 1.3857e+00 9.6953e+04 7.9600e-03
1.3119e+00 3.5057e+02 0.0000e+00 0.0000e+00 2.8542e+02 1.2909e+00 9.6977e+04 7.3141e-03
0.0000e+00 2.9644e+02 0.0000e+00 0.0000e+00 2.8225e+02 8.5853e-01 9.6898e+04 6.4260e-03
0.0000e+00 2.9496e+02 0.0000e+00 0.0000e+00 2.8031e+02 1.1951e+00 9.6888e+04 6.3869e-03
9.4766e+01 3.1238e+02 0.0000e+00 0.0000e+00 2.8360e+02 1.1482e+00 9.6866e+04 7.1242e-03
5.1905e+02 3.2761e+02 0.0000e+00 0.0000e+00 2.8927e+02 1.3977e+00 9.6755e+04 7.6460e-03
5.8497e+02 3.5856e+02 0.0000e+00 0.0000e+00 2.9219e+02 1.8650e+00 9.6616e+04 7.2639e-03
4.1344e+02 3.7363e+02 0.0000e+00 0.0000e+00 2.9305e+02 2.3600e+00 9.6492e+04 7.5421e-03
1.4405e+02 3.5358e+02 0.0000e+00 0.0000e+00 2.9010e+02 1.8381e+00 9.6412e+04 7.9961e-03
1.1112e+00 3.3634e+02 0.0000e+00 0.0000e+00 2.8549e+02 1.9243e+00 9.6482e+04 7.7285e-03
0.0000e+00 3.4738e+02 5.2749e-05 0.0000e+00 2.8442e+02 1.9222e+00 9.6429e+04 8.1653e-03
0.0000e+00 3.6005e+02 7.3667e-05 0.0000e+00 2.8371e+02 2.8069e+00 9.6508e+04 8.0837e-03
1.0110e+01 3.6666e+02 1.1097e-04 0.0000e+00 2.8310e+02 2.8607e+00 9.6582e+04 7.6871e-03
7.5894e+01 3.7572e+02 1.2442e-04 0.0000e+00 2.8472e+02 3.0259e+00 9.6663e+04 8.1017e-03
4.7875e+02 3.6088e+02 7.7198e-05 0.0000e+00 2.8763e+02 3.7471e+00 9.6724e+04 7.9224e-03
3.9449e+02 3.5894e+02 3.6996e-05 0.0000e+00 2.8812e+02 4.3308e+00 9.6874e+04 6.2236e-03
1.3326e+02 3.5506e+02 1.5209e-05 0.0000e+00 2.8661e+02 2.7819e+00 9.6942e+04 5.6987e-03
1.1420e+00 3.5471e+02 2.3904e-05 0.0000e+00 2.8409e+02 2.4909e+00 9.7104e+04 5.3343e-03
0.0000e+00 3.3063e+02 1.7462e-05 0.0000e+00 2.8242e+02 2.3406e+00 9.7147e+04 5.6514e-03
0.0000e+00 3.2335e+02 2.6195e-05 0.0000e+00 2.8077e+02 2.8730e+00 9.7287e+04 5.5475e-03
4.8536e+01 3.2796e+02 3.4916e-05 0.0000e+00 2.8054e+02 3.1913e+00 9.7351e+04 5.7412e-03
3.3003e+02 3.2753e+02 4.2154e-05 0.0000e+00 2.8234e+02 3.8099e+00 9.7382e+04 5.8237e-03
5.7712e+02 3.4420e+02 2.1139e-05 0.0000e+00 2.8611e+02 4.6417e+00 9.7338e+04 5.3460e-03
5.4076e+02 3.4124e+02 0.0000e+00 0.0000e+00 2.8615e+02 4.1685e+00 9.7420e+04 5.0968e-03
1.5713e+02 3.5075e+02 0.0000e+00 0.0000e+00 2.8534e+02 2.5321e+00 9.7357e+04 4.9023e-03
1.9863e+00 3.4336e+02 0.0000e+00 0.0000e+00 2.8311e+02 1.5531e+00 9.7394e+04 4.7291e-03
0.0000e+00 2.8690e+02 0.0000e+00 0.0000e+00 2.7957e+02 1.6724e+00 9.7302e+04 4.2490e-03
0.0000e+00 2.6149e+02 0.0000e+00 0.0000e+00 2.7712e+02 1.5791e+00 9.7222e+04 4.4798e-03
1.3579e+02 2.5673e+02 0.0000e+00 0.0000e+00 2.8123e+02 1.2218e+00 9.7210e+04 5.2623e-03
6.3889e+02 2.8027e+02 0.0000e+00 0.0000e+00 2.8714e+02 2.7341e+00 9.7161e+04 5.2109e-03
9.1233e+02 3.1156e+02 0.0000e+00 0.0000e+00 2.9184e+02 3.0890e+00 9.6996e+04 5.8058e-03
7.9830e+02 3.1186e+02 0.0000e+00 0.0000e+00 2.9352e+02 3.1680e+00 9.6856e+04 6.3654e-03
3.0763e+02 3.0314e+02 0.0000e+00 0.0000e+00 2.9134e+02 2.1284e+00 9.6798e+04 6.9705e-03
